,URL,label
443718,https://www.twentyeight.news,0
443719,https://www.twentynine.bio,0
443720,https://www.thirty.london,0
443721,https://www.thirtyone.email,0
443722,https://www.thirtytwo.today,0
443723,https://www.thirtythree.group,0
443724,https://www.thirtyfour.center,0
443725,https://www.thirtyfive.digital,0
443726,https://www.thirtysix.studio,0
443727,https://www.thirtyseven.photos,0
443728,https://www.thirtyeight.nyc,0
443729,https://www.thirtynine.mobi,0
443730,https://www.forty.academy,0
443731,https://www.fortyone.parts,0
443732,https://www.fortytwo.coffee,0
443733,https://www.fortythree.tools,0
443734,https://www.fortyfour.industries,0
443735,https://www.fortyfive.equipment,0
443736,https://www.fortysix.watch,0
443737,https://www.fortyseven.market,0
443738,https://www.fortyeight.design,0
443739,https://www.fortynine.sale,0
443740,https://www.fifty.graphics,0
443741,https://www.fiftyone.chat,0
443742,https://www.fiftytwo.farm,0
443743,https://www.fiftythree.wine,0
443744,https://www.fiftyfour.feedback,0
443745,https://www.fiftyfive.education,0
443746,https://www.fiftysix.build,0
443747,https://www.fiftyseven.boutique,0
443748,https://www.fiftyeight.repair,0
443749,https://www.fiftynine.guide,0
443750,https://www.sixty.works,0
443751,https://www.sixtyone.today,0
443752,https://www.sixtytwo.systems,0
443753,https://www.sixtythree.casino,0
443754,https://www.sixtyfour.finance,0
443755,https://www.sixtyfive.furniture,0
443756,https://www.sixtysix.discount,0
443757,https://www.sixtyseven.villas,0
443758,https://www.sixtyeight.flights,0
443759,https://www.sixtynine.camera,0
443760,https://www.seventy.engineering,0
443761,https://www.seventyone.capital,0
443762,https://www.seventytwo.express,0
443763,https://www.seventythree.events,0
443764,https://www.seventyfour.direct,0
443765,https://www.seventyfive.movie,0
443766,https://www.seventysix.dance,0
443767,https://www.seventyseven.university,0
443768,https://www.seventyeight.football,0
443769,https://www.seventynine.city,0
443770,https://www.eighty.auction,0
443771,https://www.eightyone.care,0
443772,https://www.eightytwo.gifts,0
443773,https://www.eightythree.soccer,0
443774,https://www.eightyfour.golf,0
443775,https://www.eightyfive.school,0
443776,https://www.eightysix.solar,0
443777,https://www.eightyseven.style,0
443778,https://www.eightyeight.film,0
443779,https://www.eightynine.radio,0
443780,https://www.ninety.jewelry,0
443781,https://www.ninetyone.land,0
443782,https://www.ninetytwo.lawyer,0
443783,https://www.ninetythree.dental,0
443784,https://www.ninetyfour.luxury,0
443785,https://www.ninetyfive.plus,0
443786,https://www.ninetysix.cards,0
443787,https://www.ninetyseven.vision,0
443788,https://www.ninetyeight.toys,0
443789,https://www.ninetynine.church,0
443790,https://www.hundred.holiday,0
443791,https://www.hundredone.foundation,0
443792,https://www.hundredtwo.clinic,0
443793,https://www.hundredthree.recipes,0
443794,https://www.hundredfour.cab,0
443795,https://www.hundredfive.institute,0
443796,https://www.hundredsix.exposed,0
443797,https://www.hundredseven.condos,0
443798,https://www.hundredeight.maison,0
443799,https://www.hundrednine.international,0
443800,https://www.hundredten.camp,0
443801,https://www.hundredeleven.cool,0
443802,https://www.hundredtwelve.center,0
443803,https://www.hundredthirteen.loan,0
443804,https://www.hundredfourteen.fail,0
443805,https://www.hundredfifteen.wtf,0
443806,https://www.hundredsixteen.limited,0
443807,https://www.hundredseventeen.actor,0
443808,https://www.hundredeighteen.agency,0
443809,https://www.hundrednineteen.bargains,0
443810,https://www.hundredtwenty.bid,0
443811,https://www.hundredtwentyone.cards,0
443812,https://www.hundredtwentytwo.cheap,0
443813,https://www.hundredtwentythree.christmas,0
443814,https://www.hundredtwentyfour.cleaning,0
443815,https://www.hundredtwentyfive.click,0
443816,https://www.hundredtwentysix.clinic,0
443817,https://www.hundredtwentyseven.clothing,0
443818,https://www.hundredtwentyeight.cloud,0
443819,https://www.hundredtwentynine.club,0
443820,https://www.hundredthirty.coach,0
443821,https://www.hundredthirtyone.codes,0
443822,https://www.hundredthirtytwo.coffee,0
443823,https://www.hundredthirtythree.community,0
443824,https://www.hundredthirtyfour.company,0
443825,https://www.hundredthirtyfive.computer,0
443826,https://www.hundredthirtysix.condos,0
443827,https://www.hundredthirtyseven.construction,0
443828,https://www.hundredthirtyeight.consulting,0
443829,https://www.hundredthirtynine.contracts,0
443830,https://www.hundredforty.cooking,0
443831,https://www.hundredfortyone.cool,0
443832,https://www.hundredfortytwo.country,0
443833,https://www.hundredfortythree.coupons,0
443834,https://www.hundredfortyfour.courses,0
443835,https://www.hundredfortyfive.credit,0
443836,https://www.hundredfortysix.creditcard,0
443837,https://www.hundredfortyseven.cricket,0
443838,https://www.hundredfortyeight.cruises,0
443839,https://www.hundredfortynine.cymru,0
443840,https://www.hundredfifty.cyou,0
443841,https://www.hundredfiftyone.dance,0
443842,https://www.hundredfiftytwo.data,0
443843,https://www.hundredfiftythree.date,0
443844,https://www.hundredfiftyfour.dating,0
443845,https://www.hundredfiftyfive.deals,0
443846,https://www.hundredfiftysix.degree,0
443847,https://www.hundredfiftyseven.delivery,0
443848,https://www.hundredfiftyeight.democrat,0
443849,https://www.hundredfiftynine.dental,0
443850,https://www.hundredsixty.dentist,0
443851,https://www.hundredsixtyone.desi,0
443852,https://www.hundredsixtytwo.design,0
443853,https://www.hundredsixtythree.diamonds,0
443854,https://www.hundredsixtyfour.diet,0
443855,https://www.hundredsixtyfive.digital,0
443856,https://www.hundredsixtysix.direct,0
443857,https://www.hundredsixtyseven.directory,0
443858,https://www.hundredsixtyeight.discount,0
443859,https://www.hundredsixtynine.dog,0
443860,https://www.hundredseventy.domains,0
443861,https://www.hundredseventyone.download,0
443862,https://www.hundredseventytwo.earth,0
443863,https://www.hundredseventythree.education,0
443864,https://www.hundredseventyfour.email,0
443865,https://www.hundredseventyfive.energy,0
443866,https://www.hundredseventysix.engineer,0
443867,https://www.hundredseventyseven.engineering,0
443868,https://www.hundredseventyeight.enterprises,0
443869,https://www.hundredseventynine.equipment,0
443870,https://www.hundredeighty.estate,0
443871,https://www.hundredeightyone.events,0
443872,https://www.hundredeightytwo.exchange,0
443873,https://www.hundredeightythree.expert,0
443874,https://www.hundredeightyfour.exposed,0
443875,https://www.hundredeightyfive.express,0
443876,https://www.hundredeightysix.fail,0
443877,https://www.hundredeightyseven.farm,0
443878,https://www.hundredeightyeight.feedback,0
443879,https://www.hundredeightynine.finance,0
443880,https://www.hundredninety.financial,0
443881,https://www.hundredninetyone.fish,0
443882,https://www.hundredninetytwo.fishing,0
443883,https://www.hundredninetythree.fit,0
443884,https://www.hundredninetyfour.fitness,0
443885,https://www.hundredninetyfive.flights,0
443886,https://www.hundredninetysix.florist,0
443887,https://www.hundredninetyseven.flowers,0
443888,https://www.hundredninetyeight.fly,0
443889,https://www.hundredninetynine.football,0
443890,https://www.twohundred.forsale,0
443891,https://www.twohundredone.foundation,0
443892,https://www.twohundredtwo,0
443893,https://www.java.com,0
443894,https://www.python.org,0
443895,https://www.javascript.com,0
443896,https://www.ruby-lang.org,0
443897,https://www.php.net,0
443898,https://www.perl.org,0
443899,https://www.cplusplus.com,0
443900,https://www.swift.org,0
443901,https://www.go.dev,0
443902,https://www.rust-lang.org,0
443903,https://www.scala-lang.org,0
443904,https://www.kotlinlang.org,0
443905,https://www.typescriptlang.org,0
443906,https://www.lua.org,0
443907,https://www.erlang.org,0
443908,https://www.elixir-lang.org,0
443909,https://www.clojure.org,0
443910,https://www.haskell.org,0
443911,https://www.julialang.org,0
443912,https://www.golang.org,0
443913,https://www.assembly.org,0
443914,https://www.dart.dev,0
443915,https://www.fsharp.org,0
443916,https://www.ocaml.org,0
443917,https://www.groovy-lang.org,0
443918,https://www.coffeescript.org,0
443919,https://www.purescript.org,0
443920,https://www.crystal-lang.org,0
443921,https://www.vlang.io,0
443922,https://www.nim-lang.org,0
443923,https://www.smalltalk.org,0
443924,https://www.tcl.tk,0
443925,https://www.prolog.org,0
443926,https://www.factorcode.org,0
443927,https://www.idris-lang.org,0
443928,https://www.smlnj.org,0
443929,https://www.common-lisp.net,0
443930,https://www.adalang.org,0
443931,https://www.verilog.com,0
443932,https://www.vhdl.org,0
443933,https://www.labview.com,0
443934,https://www.matlab.com,0
443935,https://www.mathematica.com,0
443936,https://www.sas.com,0
443937,https://www.spss.com,0
443938,https://www.stata.com,0
443939,https://www.r-project.org,0
443940,https://www.julia.org,0
443941,https://www.tensorflow.org,0
443942,https://www.keras.io,0
443943,https://www.pytorch.org,0
443944,https://www.sklearn.org,0
443945,https://www.codecademy.com,0
443946,https://www.khanacademy.org/computing,0
443947,https://www.freecodecamp.org,0
443948,https://www.coursera.org/browse/data-science,0
443949,https://www.edx.org/course/subject/computer-science,0
443950,https://www.udemy.com/courses/development,0
443951,https://www.pluralsight.com/browse/software-development,0
443952,https://www.udacity.com/course/school-of-programming,0
443953,https://www.code.org,0
443954,https://www.hackerrank.com,0
443955,https://www.leetcode.com,0
443956,https://www.codewars.com,0
443957,https://www.topcoder.com,0
443958,https://www.geeksforgeeks.org,0
443959,https://www.stackoverflow.com,0
443960,https://www.github.com,0
443961,https://www.gitlab.com,0
443962,https://www.bitbucket.org,0
443963,https://www.sourcetreeapp.com,0
443964,https://www.asana.com,0
443965,https://www.jira.com,0
443966,https://www.trello.com,0
443967,https://www.monday.com,0
443968,https://www.clickup.com,0
443969,https://www.notion.so,0
443970,https://www.slack.com,0
443971,https://www.microsoft.com/en-us/microsoft-365/teams/group-chat-software,0
443972,https://www.zoom.us,0
443973,https://www.skype.com,0
443974,https://www.discord.com,0
443975,https://www.meet.google.com,0
443976,https://www.webex.com,0
443977,https://www.bluejeans.com,0
443978,https://www.teamviewer.com,0
443979,https://www.anydesk.com,0
443980,https://www.figma.com,0
443981,https://www.adobe.com/products/xd.html,0
443982,https://www.invisionapp.com,0
443983,https://www.sketch.com,0
443984,https://www.gimp.org,0
443985,https://www.photoshop.com,0
